sr_fecha (Día);sr_plaza;Cod Enlaza;sr_remitente;sr_ps;sr_ori;sr_des;Total Palets ;Facturación€;Coste€
16/01/2026;461;461001237;461001237 PICDA SL;02;461;439;5;212,05;161,59
16/01/2026;461;461001237;461001237 PICDA SL;02;461;702;2;118,7;107,22
16/01/2026;461;461001237;461001237 PICDA SL;17;461;461;4;120,92;113,72
16/01/2026;461;461001249;461001249 INF-HECRAU SERVICIOS INFORMATICOS;01;089;461;1;30,9;22,02
16/01/2026;461;461001258;461001258 FUNDICIONES CUESTA S.L.;02;461;099;1;93,62;74,17
16/01/2026;461;461001258;461001258 FUNDICIONES CUESTA S.L.;02;461;131;1;69,87;54,83
16/01/2026;461;461001260;461001260 AZU- IBRICKS CENTER;01;128;461;1;36,62;28,56
16/01/2026;461;461001268;461001268 FERUBAL SA;01;461;251;4;391,44;299,64
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;031;4;210,91;146
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;089;1;50,61;25,39
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;128;1;37,79;25,03
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;701;1;63,9;41,02
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;089;5;270,59;146,41
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;301;2;108,07;63,67
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;371;1;54,83;39,09
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;439;1;47,17;26,32
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;701;1;64,51;51,55
16/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;17;461;461;1;39,25;27,98
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;041;1;46,77;67,07
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;089;1;38,74;40,03
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;192;2;76,7;103,24
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;283;8;284,64;313,58
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;292;1;46,77;56,74
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;361;2;93,54;124
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;411;3;140,22;160,2
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;439;2;75,88;83,28
16/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;482;1;42,1;54,3
16/01/2026;461;461001275;461001275 INSTALACIONES TECNICAS Y MANTENIMIENTO HIDROSAT SL;02;461;089;1;48,63;23,73
16/01/2026;461;461001307;461001307 HINOJOSA PACKAGING SLU -- FOODSERVICE;02;461;283;5;247,8;182,65
16/01/2026;461;461001311;461001311 GRUPO GESALPI SLNE - HUSSE;02;461;439;1;45,82;33,65
16/01/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;041;1;92,95;92,86
16/01/2026;461;461001345;"461001345 SEIPASA,S.A";01;461;439;1;57,73;46,59
16/01/2026;461;461001348;461001348 PAVICRET S.L.;01;461;439;1;100,92;35,83
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;02E;1;70,6;42,95
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;041;1;30,55;31,26
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;089;3;162,63;112,05
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;13E;2;136,1;85,3
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;149;1;66,56;60,7
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;152;1;78,42;62,88
16/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;02;461;301;2;74,86;64,8
16/01/2026;461;461001369;"461001369 EXPO- ELECTRO STAND, S.L. - Fiscal";01;461;152;1;91,01;68,79
16/01/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;031;1;54,62;47,25
16/01/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;149;4;226,6;194,36
16/01/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;301;7;395,49;287,92
16/01/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;412;4;249,53;208,38
16/01/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;451;5;328,01;250,44
16/01/2026;461;461001378;"461001378 LAMIPOL, SL";01;461;471;9;609,46;500,37
16/01/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";01;461;50E;2;108,85;95,91
16/01/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;01E;1;73,76;46
16/01/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;241;1;70,09;54,83
16/01/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;283;3;163,38;113,28
16/01/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;439;1;56,24;39,46
16/01/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";01;461;50E;2;110,98;90,56
16/01/2026;461;461001404;"461001404 NEGOCIOS INTELIGENTES 7EXPERIENCE,";17;461;461;2;68,36;47,4
16/01/2026;461;461001410;461001410 GRUPAUTO S.A.;02;461;02E;1;45,66;35,24
16/01/2026;461;461001410;461001410 GRUPAUTO S.A.;02;461;610;1;161;120,07
16/01/2026;461;461001413;461001413 JOSE MARTINEZ MORENO;02;461;302;1;46,74;36,03
16/01/2026;461;461001413;461001413 JOSE MARTINEZ MORENO;02;461;331;1;71,41;54,1
16/01/2026;461;461001414;461001414 SANIDECO TRADING SL;01;461;031;7;344,39;328,17
16/01/2026;461;461001420;"461001420 MARLOSA, S.L.";02;461;089;2;134,7;88,74
16/01/2026;461;461001420;"461001420 MARLOSA, S.L.";02;461;301;4;259;190,62
16/01/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;01;461;089;1;49,63;39,9
16/01/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;01;461;391;1;68,79;60,19
16/01/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;01;461;411;1;59,27;53,36
16/01/2026;461;461001462;461001462 .;01;461;089;2;55,86;65,86
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;031;1;27,53;33,79
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;089;1;27,93;33,23
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;13E;1;54,85;45,41
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;159;2;134,86;136,98
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;283;2;63,62;75,32
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;371;1;59;65,01
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;451;1;47,48;55,23
16/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;17;461;461;1;22,57;28,49
16/01/2026;461;461001467;461001467 ENDORIAN--  VICORVA BUÑOL;17;461;461;1;22,52;18,73
16/01/2026;461;461001478;461001478 NOVASAC PACKAGING-CASPO;01;461;411;1;67,74;58,11
16/01/2026;461;461001478;461001478 NOVASAC PACKAGING-CASPO;02;461;291;1;65,4;59,28
16/01/2026;461;461001484;461001484 PRODUCTOS ANDRANIS SLU;01;461;192;1;68,27;54,88
16/01/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;109;1;60,99;59,18
16/01/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;149;1;62,29;53,03
16/01/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;328;1;78,11;60,01
16/01/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;482;3;268,53;195,1
16/01/2026;461;461001491;"461001491 DREAM HOME TEXTIL, S.L.";01;461;50E;1;59,39;59,84
16/01/2026;461;461001526;"461001526 BM DEPROJECT, S.L.";02;461;301;2;125,21;100,17
16/01/2026;461;461001547;461001547 JALANCINA NATURE SL;01;461;031;1;46,45;40,85
16/01/2026;461;461001547;461001547 JALANCINA NATURE SL;01;461;089;1;45,73;42,32
16/01/2026;461;461001549;"461001549 SUMINISTRES I SERIGRAFIA YCEL ,SL";01;461;031;4;228,38;185,58
16/01/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;031;2;86,38;70,28
16/01/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;292;1;56,86;54,56
16/01/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;301;4;188,32;156,46
16/01/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;328;1;69,24;62,92
16/01/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;439;1;47,68;39,46
16/01/2026;461;461001551;461001551 HIDRO WATER SLU;01;461;50E;1;43,99;45,58
16/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;062;1;73,36;76,33
16/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;089;1;45,73;37,96
16/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;283;2;91,46;75,32
16/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;301;1;48,04;38,21
16/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;471;1;61,15;49,95
16/01/2026;461;461001566;461001566 EXPORT TRADING TEXTILE SL;01;461;301;2;96,9;78,64
16/01/2026;461;461001567;461001567 IP3 DESARROLLOS SL;02;461;119;2;145,38;135,11
16/01/2026;461;461001569;461001569 ZOCOCITY SL;02;461;301;2;91,24;72,06
16/01/2026;461;461001572;461001572 HEAD AZA;01;461;283;1;49,3;35,17
16/01/2026;461;461001572;461001572 HEAD AZA;01;461;439;2;98,6;75,54
16/01/2026;461;461001576;"461001576 CREACIONES MENG, S.L.";02;461;701;3;312,36;279,33
17/01/2026;089;089000127;ISOLANA MIRANDA  DE EBRO;25;089;482;1;51;1
17/01/2026;089;089000301;VINOS JEROMIN;01;089;461;1;72;1
17/01/2026;283;283001151;283001151 GRUPO OM COMUNICACION VISUAL SLU;01;283;461;1;62,03;40,59
17/01/2026;283;283001224;283001224 TRANSMISIONES ALFER SL;01;283;461;1;66,34;32,37
17/01/2026;283;283001284;283001284 TRABAJOS AUXILIARES SIGNO S.A.;01;283;461;1;53,91;23,37
17/01/2026;283;283001294;283001294 ENERYETI COMPANY S.L.;01;283;128;1;51,86;72,25
17/01/2026;283;283001294;283001294 ENERYETI COMPANY S.L.;01;283;461;4;187,86;239
17/01/2026;283;283001531;283001531 CARCABA EUROPA CENTRO SL;01;283;461;4;162,72;153,38
17/01/2026;283;283001584;"283001584 YONHOO EUROPA, S.L.";02;283;128;1;154,9;53,25
17/01/2026;461;461000604;461000604 ELE - EMILIO BONILLO MORENO;01;283;461;1;49,38;37,96
19/01/2026;089;089000070;"MONLAB, S.L.";01;089;179;1;28;1
19/01/2026;089;089000070;"MONLAB, S.L.";02;089;089;2;56;2
19/01/2026;089;089000072;BODEGAS PIQUERAS;01;029;089;1;55;1
19/01/2026;089;089000072;BODEGAS SAN  GREGORIO;01;508;089;1;54;1
19/01/2026;089;089000085;"ACUMULADORES AGUABAT, S.A.";02;089;089;1;38;1
19/01/2026;089;089000107;BODEGAS PLASTICAS;02;089;089;1;11;1
19/01/2026;089;089000122;"PRODUCTOS SUPER KING, S.L.";02;089;411;1;67;1
19/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;301;1;71;1
19/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;401;1;80;1
19/01/2026;089;089000138;APLIVEN;02;089;089;3;233,05;3
19/01/2026;089;089000138;APLIVEN;02;089;099;1;43;1
19/01/2026;089;089000142;ORIENTAL MARKET;01;089;13E;1;58;1
19/01/2026;089;089000142;ORIENTAL MARKET;01;089;181;1;47;1
19/01/2026;089;089000142;ORIENTAL MARKET;01;089;192;2;126;2
19/01/2026;089;089000142;ORIENTAL MARKET;01;089;291;1;48;1
19/01/2026;089;089000142;ORIENTAL MARKET;01;089;391;1;58;1
19/01/2026;089;089000154;"TRANSPORTES SEDANO, S.A.";01;089;152;5;443;5
19/01/2026;089;089000154;"TRANSPORTES SEDANO, S.A.";01;089;283;1;59;1
19/01/2026;089;089000154;"TRANSPORTES SEDANO, S.A.";01;089;291;4;335;4
19/01/2026;089;089000154;"TRANSPORTES SEDANO, S.A.";01;089;301;1;65;1
19/01/2026;089;089000154;"TRANSPORTES SEDANO, S.A.";01;089;411;11;862;11
19/01/2026;089;089000154;"TRANSPORTES SEDANO, S.A.//TROMOGRAF";01;089;152;2;182;2
19/01/2026;089;089000156;"KINYO, S.L.";02;089;181;1;50;1
19/01/2026;089;089000169;NOMESVENDING;01;089;702;3;243;3
19/01/2026;089;089000169;"NOMESVENDING, S.L.";02;089;283;2;122;2
19/01/2026;089;089000181;COOVER  IBI;01;031;089;1;59;1
19/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;011;2;154;2
19/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;032;1;79;1
19/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;231;1;81;1
19/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;471;1;75;1
19/01/2026;089;089000198;DEL RIO  Y COMPINCHE -COLMENAR;01;283;089;2;122;2
19/01/2026;089;089000198;SECRETO  MAYA  - MAIZ  MAYA;01;283;089;1;61;1
19/01/2026;089;089000204;"GIRO GH, S.A.";01;089;062;1;47;1
19/01/2026;089;089000204;"GIRO GH, S.A.";01;089;211;1;47;1
19/01/2026;089;089000204;"GIRO GH, S.A.";01;089;292;1;61;1
19/01/2026;089;089000204;"GIRO GH, S.A.";02;089;041;4;228;4
19/01/2026;089;089000204;"GIRO GH, S.A.";02;089;292;1;53;1
19/01/2026;089;089000204;"GIRO GH, S.A.";02;089;412;2;121;2
19/01/2026;089;089000220;"ABRASIVOS Y MAQUINARIA, S.A.";02;089;011;1;69;1
19/01/2026;089;089000220;"ABRASIVOS Y MAQUINARIA, S.A.";02;089;271;1;81;1
19/01/2026;089;089000220;"ABRASIVOS Y MAQUINARIA, S.A.";02;089;283;1;49;1
19/01/2026;089;089000224;"SEXY INTIMA, S.L.-LENCERIA SUSANA";PA;089;089;0;49,76;0
19/01/2026;089;089000227;"UNNOM 21, S.L.";02;089;461;1;32;1
19/01/2026;089;089000227;"UNNOM 21, S.L.";02;089;482;1;57;1
19/01/2026;089;089000233;JOAN CALZADOS;PA;089;089;0;11,68;0
19/01/2026;089;089000237;"BAUER LEMANS, S.L.";02;089;032;1;59;1
19/01/2026;089;089000243;INDESPO  FABRICADOS;01;301;089;1;97;1
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;152;2;130;2
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;271;1;65;1
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;283;3;178;3
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;291;1;81;1
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;331;1;71;1
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;363;2;162;2
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;391;1;71;1
19/01/2026;089;089000255;"GRUPO ARMARIOS PERSIANA , S.A.U.";02;089;461;1;57;1
19/01/2026;089;089000281;EMBASOL DE SOLEDAD MORALES GARCIA;02;089;128;1;77;1
19/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;251;2;63;2
19/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;439;1;34;1
19/01/2026;089;089000294;"ALPHA LENCERIA, S.L.";PA;089;089;0;8,59;0
19/01/2026;089;089000295;LLENYES  I CARBONS  DEL VALLES;01;089;283;1;79;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;02E;5;415;5
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;109;1;58;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;119;1;60;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;179;1;29;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;181;2;190;2
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;251;1;34;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;283;3;123;3
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;284;1;37;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;331;1;44;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;363;1;60;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;391;2;176;2
19/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;439;1;34;1
19/01/2026;089;089000296;"MAPRYSER, S.L.";02;089;089;8;175;8
19/01/2026;089;089000296;TIENDA MUNTANER;02;089;089;1;20;1
19/01/2026;089;089000297;"INVESTIGACION Y DESARROLLO DE COSMETICOS, S.A.";02;089;451;1;44;1
19/01/2026;089;089000298;"BOSSANOVA LLUMI, S.L.";01;089;011;2;122;2
19/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;041;1;59;1
19/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;119;1;53;1
19/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;159;1;65;1
19/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;363;1;58;1
19/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;401;1;48;1
19/01/2026;089;089000301;BODEGAS ANTIDOTO;02;429;089;1;57;1
19/01/2026;089;089000301;HGA  BODEGAS Y VIEDOS DE ALTURA;02;363;089;1;101;1
19/01/2026;089;089000301;MARQUES DE VIZHOJA;02;363;089;1;101;1
19/01/2026;089;089000306;"VIRGILI BROTHERS, S.L.";02;089;089;1;32;1
19/01/2026;089;089000310;"DISVALLCO, S.L.";02;089;181;4;236;4
19/01/2026;089;089000310;"DISVALLCO, S.L.";02;089;411;1;62;1
19/01/2026;089;089000310;"DISVALLCO, S.L.";02;089;482;2;114;2
19/01/2026;089;089000313;"IRIS FLOR ZARAGOZA, S.L.";01;089;501;2;117;2
19/01/2026;089;089000319;"MIIN COSMETICS, S.L.";02;089;089;3;115;3
19/01/2026;089;089000319;"MIIN COSMETICS, S.L.";02;089;283;2;136;2
19/01/2026;089;089000325;CAMELYA STYLE - NORAGUAY;02;089;411;3;279;3
19/01/2026;089;089000329;GLADYS GUTIERREZ RIVERA-MANIQUIES A;02;089;181;5;365;5
19/01/2026;089;089000342;"DEVELOPMENT SYSTEMS AND MANAGEMENT,";02;089;089;1;20;1
19/01/2026;089;089000346;SETRADIS;02;089;179;1;34;1
19/01/2026;089;089000347;SERIGRAFIA CASTELL FADO SL;02;089;501;1;64;1
19/01/2026;089;089000355;BLIPVERT SL;02;089;483;2;162;2
19/01/2026;089;089000357;MUNTATGES VIDAL TORRENTS SL;02;089;328;4;314;4
19/01/2026;089;089000360;LA ESPECIALSITA  ALCORCON;01;089;482;1;105;1
19/01/2026;089;089000378;ONE LIGHTING;02;089;363;2;148;2
19/01/2026;089;089000381;"LLENYES I CARBONS DEL VALLES, SL";01;089;179;1;32;1
19/01/2026;089;089000382;"BERLIN PACKAGING IBERIA, SLU";02;089;251;2;75;2
19/01/2026;089;089000390;EFICO PACORINI BARCELONA;02;089;089;3;110;3
19/01/2026;089;089000399;"ASPOCK IBERICA, S.A.";01;089;502;1;57;1
19/01/2026;089;089000407;"VITRO PACK, S.L.";02;089;089;1;32;1
19/01/2026;089;089000407;"VITRO PACK, S.L.";02;089;439;1;43;1
19/01/2026;089;089000409;BADALONA PAC;01;089;128;1;87;1
19/01/2026;089;089000409;BADALONA PAC;01;089;439;1;67;1
19/01/2026;089;089000409;BADALONA PAC;01;089;461;7;443;7
19/01/2026;089;089000409;"WORLD PARCEL SOLUTIONS, S.L.";01;089;241;2;208;2
19/01/2026;089;089000410;"INTIM SECRET, S.L.";02;089;089;1;22;1
19/01/2026;089;089000412;CINTAPE 2024 S.L.;02;089;501;1;36;1
19/01/2026;089;089000412;FUJI SAKURA S.L;02;089;031;3;138;3
19/01/2026;089;089000412;NEW HOME;02;089;461;1;32;1
19/01/2026;089;089000412;PREMIER AUTO ACCESSORY SL;02;089;089;1;22;1
19/01/2026;089;089000413;"STORM TIME, S.L.";02;089;442;1;85;1
19/01/2026;089;089000413;"STORM TIME, S.L.";02;089;461;1;66;1
19/01/2026;089;089000426;PRODUCTES ALIMENTARIS LA PERLA SL;02;089;283;11;652;11
19/01/2026;089;089000428;FERRATE;01;439;089;2;84;2
19/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;089;15;264;15
19/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;192;1;22;1
19/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;451;1;56;1
19/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;461;1;14;1
19/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;501;1;18;1
19/01/2026;089;089000433;FROMM EMBALAJES SAU;01;089;149;3;237;3
19/01/2026;089;089000433;FROMM EMBALAJES SAU;02;089;201;1;69;1
19/01/2026;089;089000433;FROMM EMBALAJES SAU;02;089;283;1;52;1
19/01/2026;089;089000438;IBERICA DE SUMINISTROS Y EXCLUSIVAS;01;089;152;1;80;1
19/01/2026;089;089000438;IBERICA DE SUMINISTROS Y EXCLUSIVAS;01;089;251;1;47;1
19/01/2026;089;089000446;"LA BOTIGA DEL REGAL, S.L.";02;089;291;1;93;1
19/01/2026;089;089000446;"LA BOTIGA DEL REGAL, S.L.";02;089;301;1;54;1
19/01/2026;089;089000446;"LA BOTIGA DEL REGAL, S.L.";02;089;411;1;89;1
19/01/2026;089;089000452;"REISOPACK, S.L.U.";01;089;041;1;89;1
19/01/2026;089;089000452;"REISOPACK, S.L.U.";01;089;149;1;109;1
19/01/2026;089;089000452;"REISOPACK, S.L.U.";01;089;501;3;186;3
19/01/2026;089;089000453;"REISOPACK STRAPPING TECHNOLOGIES, S.L.U.";01;089;179;3;204;3
19/01/2026;129;461050044;461050044 ALTERET;02;129;291;4;419,31;371,72
19/01/2026;129;461050044;461050044 EASYON;02;129;072;1;44,82;45,3
19/01/2026;129;461050044;461050044 PORCELANOSA CL1 + NOKEN + BUTECH;01;129;089;3;175,54;158,43
19/01/2026;129;461050056;"461050056 SQUAMERS MOSAIC, S.L";02;129;701;4;560,35;623,87
19/01/2026;129;461050061;461050061 KERAKOLL;01;129;062;1;88,28;110,69
19/01/2026;129;461050061;461050061 KERAKOLL;01;129;211;6;502,13;531,06
19/01/2026;129;461050061;461050061 KERAKOLL;02;129;461;10;386,07;385,19
19/01/2026;129;461050067;461050067 BECRISA SL;01;129;231;1;65,8;78,48
19/01/2026;129;461050067;461050067 BECRISA SL;01;129;451;2;117,2;128,88
19/01/2026;129;461050067;461050067 BECRISA SL;01;129;701;1;88,6;108,1
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;01E;5;278,5;330,4
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;031;1;42,2;51,46
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;152;6;386,8;456,21
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;179;2;93,2;102,22
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;26E;3;169,3;184,22
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;31E;1;57,9;62,99
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;411;5;297,5;345,3
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;439;3;148,2;160,08
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;451;2;100,4;107,39
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;461;1;25;39,11
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;50E;1;56,3;61,18
19/01/2026;129;461050067;461050067 BECRISA SL;02;129;701;5;432,5;524,5
19/01/2026;129;461050067;461050067 BECRISA SL;17;129;129;2;44,4;74,26
19/01/2026;129;461050068;461050068 LEAS OLIVER SL (PARTICULARES);02;129;119;1;83,22;77,77
19/01/2026;129;461050070;"461050070 VIVES AZULEJOS Y GRES, S.A.";02;129;283;6;341,22;360,03
19/01/2026;129;461050070;"461050070 VIVES AZULEJOS Y GRES, S.A.";02;129;701;4;407,13;470,22
19/01/2026;129;461050073;461050073 UBE;01;129;031;1;59,43;70,72
19/01/2026;129;461050073;461050073 UBE;01;129;412;1;87,02;93,47
19/01/2026;129;461050073;461050073 UBE;01;129;42E;2;160,32;169,64
19/01/2026;129;461050080;461050080 : ALAPLANA + RICARDO PERIS;02;129;192;3;301,57;245,24
19/01/2026;129;461050080;461050080 EXAGRES;02;129;192;2;170,85;136,02
19/01/2026;129;461050081;461050081 IRIS CERAMICA;01;129;072;1;60,01;50,07
19/01/2026;129;461050081;461050081 IRIS CERAMICA;01;129;283;1;82,11;67,4
19/01/2026;129;461050081;461050081 IRIS CERAMICA;02;129;283;2;106,18;66,78
19/01/2026;129;461050095;461050095 GRUPO DE INTERIORES GTH SL;01;129;411;1;72,23;51,8
19/01/2026;129;461050121;461050121 NEWKER;01;129;089;4;118,84;129,88
19/01/2026;129;461050121;461050121 NEWKER;01;129;292;1;79,78;98,66
19/01/2026;129;461050121;461050121 NEWKER;02;129;461;2;59,73;71,71
19/01/2026;129;461050127;461050127 GRESPANIA- NULES;02;129;181;1;83,98;79,13
